"kinase","logFC","AveExpr","t","P.Value","adj.P.Val","B","kinase_FDR"
"MAP3K8",0.367909471786772,0.842550935640694,0.994077760278078,0.337413001381334,0.754150176559357,-5.98919940811563,0.754030932664389
"NTRK3",-0.540382292598388,1.06662792116362,-0.985122963451524,0.341636705843126,0.758773341692879,-5.99785862314787,0.759902205520224
"CDK17",-0.174680731849544,5.70058887199507,-0.978838868194127,0.34462311137817,0.760813666334973,-6.00389483270651,0.762850714985963
"PTK6",0.305468528034407,1.96279307880271,0.974939571854936,0.34648547315487,0.762792017079799,-6.00762349249195,0.762850714985963
"RIPK1",-0.357643845301169,4.45460294049771,-0.970187927662675,0.348764550239134,0.764770631484069,-6.01214974798203,0.762850714985963
"STK17A",0.182308202108564,5.45003830068466,0.968923488417623,0.349372806443151,0.765539996436399,-6.01335097570137,0.762850714985963
"PDIK1L",-0.20394805687077,3.85840657455818,-0.959322481774406,0.354015786036736,0.768728608155945,-6.02242755802707,0.765722774121294
"LTK",0.351442510314323,-2.09791667700065,0.956486752081207,0.355395387413534,0.769897726432211,-6.02509333747816,0.765722774121294
"PHKG1",-0.412400783001105,1.04229790009787,-0.954893404962069,0.356172215134145,0.770748778649377,-6.0265881734808,0.765722774121294
"KIT",-0.266670089354985,-2.19173307831966,-0.952946964338616,0.357122806417914,0.771025168504646,-6.02841132223374,0.765722774121294
"PRKCD",0.599813691312047,3.71575996256376,0.933471989395255,0.366731676373773,0.776774690194657,-6.04647350067041,0.775362948436514
"GSG2",0.305793254011627,2.0503609405637,0.927354860739083,0.369786545924044,0.780027202391044,-6.05207936039251,0.775362948436514
"CDK6",0.365942938444202,6.32234177811836,0.924369662001526,0.371283712981913,0.780998397800902,-6.05480329330901,0.775362948436514
"MAP3K15",-0.461708724889761,0.0328489327600796,-0.920565664250224,0.373197587109771,0.781547369185494,-6.05826316343004,0.775362948436514
"MET",0.204797867964927,6.14929099162345,0.913936156847833,0.37654925079124,0.78370904832863,-6.06426288249913,0.775362948436514
"STK3",-0.183074169359053,6.08334661798495,-0.912769167676739,0.377141375120134,0.78379782761915,-6.06531505113076,0.775362948436514
"TRIM33",-0.241960140220073,5.37368306774948,-0.912328481772746,0.377365142925788,0.78379782761915,-6.06571206913139,0.775362948436514
"STK17B",0.288163146349268,8.31227419176305,0.905335821639542,0.380927997129546,0.78594675019916,-6.07198915128407,0.775362948436514
"MAP3K12",0.366982504597354,4.17036026506074,0.904450542018058,0.38138069291595,0.78594675019916,-6.0727807927342,0.775362948436514
"JAK3",-0.736787798852192,0.412772287941219,-0.902449893727211,0.382405095031471,0.785985642352623,-6.07456730333069,0.775362948436514
"CAMKV",0.439374930788577,-1.91925737343507,0.900014160066597,0.383654806932751,0.786867159850776,-6.07673760263547,0.775362948436514
"ROR1",-0.47315319842911,5.65379695961868,-0.896301298461425,0.385565125761067,0.788314581714739,-6.08003585603418,0.775362948436514
"GAK",-0.184055075557248,5.50308639269126,-0.895299290105555,0.386081779015659,0.788901588562843,-6.08092390087338,0.775362948436514
"CDK14",-0.660045239483953,-1.65003453004587,-0.885636954516339,0.39108796417205,0.791080024584176,-6.08944203033064,0.775362948436514
"MAP2K6",0.262750434952483,3.72465755282855,0.88187453989888,0.393049135979317,0.792980415514921,-6.09273667541262,0.775362948436514
"MAP4K1",0.392085310116132,1.14560932421023,0.88135372468908,0.39332113426651,0.793114640131664,-6.09319175578484,0.775362948436514
"PIK3R4",-0.191143686118154,6.00598044461902,-0.876031187949917,0.3961081235537,0.795559872235878,-6.09782877836001,0.775362948436514
"CLK2",0.223885932415997,3.32828049738673,0.874093945638298,0.397125789030036,0.796090224672918,-6.0995102999373,0.775362948436514
"DDR1",-0.346816242128989,4.02839104122481,-0.873885615334669,0.39723533278396,0.796090224672918,-6.09969093243258,0.775362948436514
"BMPR1A",-0.192118871375121,5.50793415873718,-0.873068347359266,0.397665262456788,0.796090224672918,-6.1003991726126,0.775362948436514
"BAZ1B",0.133204248720168,6.80849880355077,0.868521875378625,0.400062659783463,0.798229145113041,-6.10432832405236,0.775362948436514
"SPEG",0.23396651645927,2.52072097235322,0.866874419020321,0.400933760456748,0.79899451037627,-6.10574756633229,0.775362948436514
"CSNK1E",0.129673298674087,5.83903092196139,0.86535706294542,0.401737190270629,0.799386220235444,-6.1070526001962,0.775362948436514
"TRIB1",0.43375761988514,2.69423758675795,0.864753369196702,0.402057140707245,0.799766990962077,-6.10757125134264,0.775362948436514
"TRPM7",-0.177740331469916,5.27736435927929,-0.864216725699748,0.402341698033233,0.799839903428894,-6.1080320259424,0.775362948436514
"GSK3A",0.283358928276663,2.87474771518336,0.846472648123578,0.411826134476865,0.805550517345134,-6.12312314373027,0.790440483915273
"MUSK",-0.679748859784693,-1.55815732364767,-0.841757879624716,0.414370872947473,0.807378391621626,-6.12708573427959,0.792130664750993
"TLK1",-0.246601146229337,7.40133238375841,-0.830043760893893,0.420738093998857,0.812157605066877,-6.13684475876003,0.801085330973823
"BLVRA",0.114184271429272,6.25073469643348,0.822432200462918,0.424909445573533,0.815038143376285,-6.14311981325451,0.801292027737248
"CSNK1G1",-0.161729126996002,4.75056162364382,-0.818981106529725,0.426809571945685,0.816511236210416,-6.14594772147247,0.801292027737248
"CDK20",-0.182578864506917,3.21309460694413,-0.816262064717575,0.428310515163547,0.817717036813255,-6.14816819272301,0.801292027737248
"LMTK2",0.309375833345118,3.80355637045081,0.815693678253177,0.428624702526763,0.817792723265774,-6.14863151389209,0.801292027737248
"BRAF",0.222206814233158,3.96995913876467,0.813458442517468,0.429861721100739,0.818182887560954,-6.15045073587468,0.801292027737248
"PHKG2",-0.130368778472685,5.71702103063009,-0.810115760933383,0.431715918821694,0.819484158214352,-6.15316285150178,0.801292027737248
"CDK8",0.14846636545342,4.0109645301322,0.808470648362256,0.432630359513598,0.819918542757623,-6.15449391192383,0.801292027737248
"SRC",-0.252622179687426,2.82889697379132,-0.804924337697107,0.434605825399294,0.820452176319088,-6.15735488357117,0.801436060444813
"GRK4",-0.38106113142181,1.82334636844949,-0.800568902915127,0.437039928221459,0.822503429562533,-6.16085298974713,0.801436060444813
"BAZ1A",-0.277819212717341,4.87698918510662,-0.796214297020685,0.43948228060189,0.824799802689772,-6.16433318725588,0.801436060444813
"EPHA5",-0.270786739031612,3.82375559352984,-0.795865638836062,0.439678207611957,0.824807323952975,-6.16461108830782,0.801436060444813
"NUAK1",0.148601360880016,3.79529174078,0.793291301758265,0.44112657108517,0.825602506602848,-6.16665955870702,0.801436060444813
"DYRK3",-0.199829910352686,4.89957908399391,-0.782654118861266,0.447143397733484,0.82902363720388,-6.17505974278846,0.807171034149592
"RET",-0.283639059085193,-2.02833020097909,-0.781719214032973,0.447674691209017,0.829077944500289,-6.17579309337655,0.807171034149592
"ACVRL1",-0.676563845955083,-0.414980267491698,-0.77014853819294,0.454283128171304,0.832366660143444,-6.18480297153394,0.815995354752985
"FES",0.193646872894686,4.49873640569315,0.762443285465864,0.458717646647593,0.834199490416901,-6.19073470332165,0.816505425458678
"EIF2AK3",-0.351216635441603,3.74395920273931,-0.758930324418395,0.460748354022985,0.834665427300655,-6.19342093923583,0.816505425458678
"PLK4",-0.298992822573231,3.73854206961414,-0.758707241254641,0.460877498397176,0.834665427300655,-6.19359113871954,0.816505425458678
"WNK4",-0.472199054788918,-0.383458549345776,-0.75775590482209,0.461428486236102,0.834665427300655,-6.19431643773592,0.816505425458678
"MAP3K13",0.174750767261589,5.83978622386012,0.753028250180141,0.464172679569183,0.836030211643205,-6.1979084095382,0.818319242499745
"RPS6KL1",-0.389060171025884,0.751410318659124,-0.735952581223832,0.474168177424831,0.842313690688718,-6.21070985586358,0.831675610468999
"IKBKB",0.134105456851207,5.38358702197577,0.732413421977354,0.476256240036013,0.843311544988086,-6.21332926940997,0.831675610468999
"AURKB",0.214013753410713,4.72357022784286,0.731171267951709,0.476990423651338,0.843429856327598,-6.21424585371081,0.831675610468999
"PAK4",0.176548255916106,5.16157818901768,0.723997510041203,0.481243986861115,0.846589012769775,-6.21951124370523,0.836029699802521
"BCR",-0.3279707053787,3.50211909790488,-0.719550573744269,0.483892224649587,0.847737752687205,-6.22275110116783,0.836581770784965
"PRKAA1",0.0801810665814946,6.57252815843411,0.717566143154985,0.485076825076996,0.848397132558953,-6.22419091569848,0.836581770784965
"CAMK2G",0.130916277481953,5.20441905062488,0.711497953756371,0.488710036600624,0.85013819822275,-6.22857086988776,0.839095390796998
"STK39",-0.35859426732772,2.37739269251514,-0.707299001970252,0.491233604365676,0.852034228128736,-6.23158143918553,0.839095390796998
"LRRK1",-0.217969037632591,5.13849436492364,-0.703295966660917,0.493646661700136,0.852465354578595,-6.23443614122857,0.839095390796998
"IGF1R",0.323444696526866,2.95977127532879,0.696712832759645,0.497630333087274,0.853920474685888,-6.23909806462308,0.839095390796998
"ERBB2",0.197361172008977,5.19336908217228,0.694079822633421,0.499228972101111,0.854688818500732,-6.24095124737856,0.839095390796998
"SIK3",0.362576359393306,1.67892847022978,0.693707139235055,0.49945549280147,0.854688818500732,-6.24121302447246,0.839095390796998
"NRBP2",0.110360417500831,4.16855642133406,0.688898814898835,0.502383480165211,0.856466083318072,-6.24457870767021,0.839095390796998
"TESK1",0.178904149386383,1.93516416454366,0.682899107373954,0.506051075778284,0.859059281661385,-6.24874773238771,0.839095390796998
"MAP2K1",1.08778969727697,2.63268879426082,0.682763830036405,0.506133950602221,0.859059281661385,-6.24884134077213,0.839095390796998
"DYRK2",0.154360801946534,4.50429742706128,0.682612709414981,0.506226540874904,0.859059281661385,-6.24894589184151,0.839095390796998
"MAP4K5",0.168691332464671,5.25106545467088,0.678213612385954,0.50892616857648,0.86021102356221,-6.25197989259256,0.839095390796998
"CLK4",-0.0959455957973567,4.63728802897506,-0.677410014456757,0.509420224046657,0.86021102356221,-6.25253214595811,0.839095390796998
"ULK4",0.195293668921384,3.5478240000491,0.677360340488659,0.509450772983892,0.86021102356221,-6.25256626313748,0.839095390796998
"ABL1",0.116323735976477,4.88314044110991,0.663226622876824,0.518186061698837,0.864021696004598,-6.26217858884216,0.848147665684795
"BUB1B",0.148127755455531,5.00037463196659,0.662704433637793,0.518510442677049,0.864063031084079,-6.2625300961167,0.848147665684795
"PLK3",0.108824267924324,3.2721540348373,0.655257508623982,0.523149110521211,0.867411680704058,-6.2675146974199,0.848213812949112
"TXK",0.260457739168724,-0.0800160683571125,0.654742250056081,0.523470938357841,0.867411680704058,-6.26785763247771,0.848213812949112
"SRMS",-0.394166351306916,-0.851196985332536,-0.651197394403306,0.525688096922073,0.867942911177278,-6.27021008308788,0.848213812949112
"STK26",-0.115358477200759,4.46222237859552,-0.650374202237991,0.526203732664359,0.867942911177278,-6.27075465820411,0.848213812949112
"CHEK1",0.172089503228901,4.0303895895765,0.645545265043825,0.529234291771052,0.868844078055175,-6.27393616876532,0.848213812949112
"ERBB4",-0.592678769035367,1.01282973700186,-0.645531965126493,0.52924265219724,0.868844078055175,-6.27394490056339,0.848213812949112
"SIK2",-0.1023690684975,4.78139262194734,-0.633268590885182,0.536983204657539,0.872761660417788,-6.28192415784326,0.85390402915301
"MAPK10",0.624456982579904,0.245896869572546,0.630817711956129,0.538537745910087,0.873772398024564,-6.2835015656404,0.85390402915301
"MAP4K4",-0.0839736369607103,6.84481459778247,-0.628116672612265,0.540253863568542,0.874493422701023,-6.28523330208066,0.85390402915301
"CHUK",-0.172394538647757,4.87584127663313,-0.62697002495699,0.540983310754912,0.875076793004115,-6.28596634224139,0.85390402915301
"TSSK3",0.318616078244857,-0.791094339603071,0.625745914379848,0.541762640344977,0.875543770780303,-6.28674750973024,0.85390402915301
"MAP3K2",0.136668037300352,5.66476751389466,0.620347158055577,0.545207180333194,0.876636770586324,-6.29017554551141,0.854890865328847
"TNNI3K",-0.415383195557885,-1.55661979798212,-0.618518882299547,0.546376402078802,0.876700705371269,-6.29133008549804,0.854890865328847
"MAST4",-0.34344672461286,2.39736906442289,-0.616332100072012,0.547776709927097,0.876924319426667,-6.2927067919085,0.854890865328847
"TNIK",-0.198238947679309,6.83272777756128,-0.607634918819681,0.553365435048555,0.879502212023111,-6.29813654477756,0.858958767513682
"CSNK1A1",0.112420765070232,7.33594184196512,0.605665964739997,0.554634970566832,0.880088800668832,-6.29935565128317,0.858958767513682
"ERN1",0.328835750616917,2.19815779932249,0.596744724205306,0.560406970742842,0.881853283964586,-6.30483239946874,0.858958767513682
"ALPK3",-0.582405022269678,-1.01615939739669,-0.590891562196375,0.564211463076708,0.882724316903722,-6.30838378658869,0.858958767513682
"PKN1",-0.122351505164381,4.51504653657394,-0.589320391940878,0.56523505822109,0.88281071843701,-6.30933143330252,0.858958767513682
"PKN2",-0.0824278319549823,6.72530402232545,-0.588028019811764,0.566077764189797,0.882818846577676,-6.31010912804932,0.858958767513682
"BUB1",0.132237843734538,5.71221805688992,0.58693727154704,0.566789520808276,0.882818846577676,-6.31076423238518,0.858958767513682
"EIF2AK2",-0.112183525346802,6.83681239581144,-0.581795435968858,0.57015118970334,0.8850434668189,-6.31383685772085,0.858958767513682
"STK11",-0.334962898396314,3.75990183080004,-0.578204426071095,0.572505206033727,0.885979211764438,-6.31596750585213,0.858958767513682
"STK10",-0.160801997636581,5.24735580094311,-0.576691053177741,0.573498804209605,0.886068065897871,-6.31686167442448,0.858958767513682
"NEK8",0.26226010900136,2.56896912019514,0.575632239893196,0.574194503746875,0.886222186417834,-6.31748594298727,0.858958767513682
"AXL",-0.203552928197963,10.2194419525574,-0.572609946238427,0.576182762450307,0.886745121285639,-6.31926185788092,0.858958767513682
"EIF2AK4",0.0670662399638351,6.60049785873396,0.569651002523603,0.578132841841768,0.886879297490219,-6.32099192312576,0.858958767513682
"CDC42BPB",-0.146300447134277,4.01725678143056,-0.567429022616055,0.57959949592124,0.887654737788752,-6.32228547884524,0.858958767513682
"PDPK1",-0.150762859903815,5.54085169517832,-0.564734637204551,0.581380570832532,0.888628375717904,-6.32384758753775,0.858958767513682
"CSK",-0.0737609352792292,4.8984618669877,-0.56180420531766,0.583320908363489,0.889914495555859,-6.32553849854066,0.858958767513682
"WNK1",-0.145399505636334,5.9191497434644,-0.557332531337748,0.586288212897761,0.89096921523241,-6.32810255658538,0.858958767513682
"STK32B",-0.160941143682603,3.51615048188386,-0.55356527575185,0.588794112123553,0.891951831875119,-6.33024751772217,0.858958767513682
"BMPR2",-0.0847887326606127,6.54222603751632,-0.551261579540381,0.590329189239339,0.89199190363895,-6.33155232501324,0.858958767513682
"TEX14",-0.343936120395404,0.820026180066905,-0.548435003229358,0.592215486611891,0.892725575146917,-6.33314618510728,0.858958767513682
"PRKCH",0.328235329116814,1.60558010547265,0.547791687580004,0.592645228739615,0.893297922701109,-6.33350784602862,0.858958767513682
"SBK1",-0.21637022055489,-1.27419896562374,-0.547517411756016,0.592828496455979,0.893318632996382,-6.33366191574134,0.858958767513682
"SGK2",-0.42472627505208,-0.174887310956873,-0.546609350245171,0.593435458112734,0.893787753617064,-6.33417147709767,0.858958767513682
"TAOK2",0.113928937542902,4.92614770120016,0.543563515937816,0.595473647349169,0.894648621658087,-6.33587474775376,0.858958767513682
"ANKK1",0.2739345713501,-1.55505946395156,0.543529209457302,0.595496624536796,0.894648621658087,-6.33589388053278,0.858958767513682
"ATM",-0.245474592121,3.16658047598553,-0.534299925333997,0.601694336300128,0.897080498467314,-6.3409990683736,0.863894929462345
"NTRK2",-0.882133345901636,1.06506191053317,-0.53033306875331,0.604368104472803,0.898683736540861,-6.34316759720635,0.863894929462345
"SRPK2",0.0656727010445737,7.3965760404419,0.527778223249405,0.606093275475251,0.899252345876668,-6.34455602976956,0.863894929462345
"MAPK4",-0.165851403165157,-2.02936668067216,-0.527652291433253,0.606178374874839,0.899252345876668,-6.34462430119466,0.863894929462345
"RYK",-0.106706506737245,4.94623005878666,-0.520343682543736,0.611127380344128,0.900930740520752,-6.34855972962212,0.868348158339716
"CDKL5",-0.175481139196933,3.48414393765785,-0.516460315976204,0.613765076529813,0.901971324275262,-6.3506293394029,0.869017521119848
"PBK",-0.0685249649394093,5.89133393929166,-0.512627164478356,0.616374131335602,0.903741348434185,-6.35265757517083,0.869017521119848
"ADCK1",0.195773598603868,2.12567421677361,0.507087606619255,0.620154199431584,0.905641572193647,-6.35556304627417,0.869017521119848
"NEK1",-0.160586193799016,4.02898588296172,-0.506314671551245,0.620682525027641,0.905689749394801,-6.355966032277,0.869017521119848
"PRKACA",0.550383478292861,-0.284584231062623,0.506249911011708,0.620726800799891,0.905689749394801,-6.35599976968953,0.869017521119848
"RPS6KB1",0.0820508439369645,6.34197620835298,0.497451324778038,0.626756415248761,0.908863012360973,-6.36054480787281,0.874885787854575
"AMHR2",-0.339166312817944,-1.86120354910816,-0.492451928645112,0.630194912119749,0.909968105763552,-6.36309310382089,0.877113386459066
"POMK",-0.283090015841539,-1.90632016273389,-0.488915686593581,0.632632477375999,0.910768438824219,-6.36488060921147,0.877938948195264
"DYRK1B",0.297779318320601,-1.0736883437187,0.481782059772326,0.63756326850951,0.913033988167259,-6.36844868181845,0.88220963898409
"CLK3",0.0734671793062818,5.929926609948,0.477546107614904,0.640499663888093,0.914377320166641,-6.37054343397205,0.883703884089079
"MINK1",0.110075189384712,5.91660420495676,0.467996187420563,0.64714270450094,0.916917778142179,-6.37520040883394,0.889658838749253
"CASK",-0.326531120504694,2.61920867564106,-0.465973417473461,0.64855381732351,0.916917778142179,-6.37617512145427,0.889658838749253
"MOK",0.0887502379614853,4.84760676196685,0.463218596583533,0.650477878925158,0.916917778142179,-6.37749601305414,0.889734110253952
"NEK7",-0.206738927400359,7.68778652429714,-0.459724465041866,0.652922032893619,0.917869474610398,-6.37916047863569,0.890518302743159
"SGK3",0.140983804941665,4.41963843527726,0.4554938795764,0.655886893143047,0.918481408997378,-6.38115941575202,0.892006174674544
"MAP2K4",0.143839877097701,4.22557755586312,0.44880887468167,0.660584154856795,0.919520787255783,-6.38428152344877,0.893477749187346
"CSF1R",-0.228596575916025,0.840713048816422,-0.44651983659937,0.662196001151708,0.919816894259534,-6.38534028243982,0.893477749187346
"CDK7",0.0795127881697022,4.98205262148794,0.442955681959824,0.664709199858844,0.920561757556114,-6.38697836395889,0.893477749187346
"PRKX",0.144532924653336,2.86943472107332,0.442437836664686,0.665074699146928,0.920561757556114,-6.38721530447263,0.893477749187346
"VRK1",-0.239196172811446,3.9809982538619,-0.440626001116968,0.666354203700647,0.920861981339583,-6.38804219253846,0.893477749187346
"SIK1",-0.0946205521559067,2.63293123191428,-0.437470315907566,0.668585304108456,0.921696929744472,-6.38947451741499,0.893951136954002
"ULK3",0.13274268946261,5.53083871870713,0.426501378935551,0.676365705906466,0.925133958731095,-6.39437530159782,0.898201371038651
"AAK1",0.177875070226569,6.43622024560342,0.425936260943602,0.676767604287306,0.925133958731095,-6.39462450990991,0.898201371038651
"TP53RK",0.0518021249540137,6.70011048808766,0.423188227924522,0.678723398043774,0.92605822225289,-6.39583176520143,0.898201371038651
"WEE2",-0.269618464811258,-0.739519166515898,-0.418378581669943,0.682152249771427,0.927325885363839,-6.39792640635765,0.898201371038651
"TTBK1",-0.219711704227204,-1.78970241661734,-0.418058736234977,0.682380531459461,0.927513395049501,-6.39806487470334,0.898201371038651
"PRKACB",-0.0935115571371856,4.93492102426306,-0.41707070726085,0.683085916630235,0.927712470163076,-6.3984919632343,0.898201371038651
"PRKAA2",-0.219505945524299,-0.90097175612917,-0.413910003046498,0.685344509505756,0.928804020257198,-6.39985160493132,0.898688668112231
"ULK1",0.0935767887045107,3.00352549013359,0.40864521099354,0.689113599926769,0.931023976870153,-6.40209397520967,0.899036836548266
"RIPK4",0.0600778413016849,5.45782112505024,0.40325103675946,0.692984240415347,0.93182923469064,-6.40436240853667,0.899036836548266
"NEK4",0.117800479161196,5.24499498336752,0.40220094032747,0.693738789362718,0.93202190758532,-6.40480058902525,0.899036836548266
"CDK12",0.071703690229989,5.79227694122932,0.400049056802962,0.695286084987758,0.932992952512504,-6.40569503453326,0.899036836548266
"TEC",0.134629262130203,1.68381564741503,0.398790912407793,0.696191399362387,0.933368478526827,-6.40621582069118,0.899036836548266
"CAMK1D",0.318728397910187,0.120893675878225,0.397747700680846,0.696942421609895,0.933844234391694,-6.406646424501,0.899036836548266
"TSSK6",0.149607444474929,0.82736768542951,0.385565846738969,0.705736589201867,0.937936772765267,-6.41159310480212,0.906859679644884
"GSK3B",0.113220078522557,3.5132475696166,0.378216184711663,0.711063694261724,0.939169843085467,-6.41450479112221,0.906859679644884
"MYO3B",-0.155720054352261,0.375329288776329,-0.377421634942721,0.71164053924715,0.939169843085467,-6.41481627977082,0.906859679644884
"DYRK1A",0.147750418193423,4.20294926641368,0.377160155213301,0.711830414336545,0.939169843085467,-6.41491864785485,0.906859679644884
"JAK2",-0.0981951002116324,4.49853862650924,-0.376193395386664,0.712532605435266,0.939263979986875,-6.41529652663921,0.906859679644884
"TTN",0.1452951120776,5.84174875073491,0.37010056937072,0.716964254135966,0.941969155232887,-6.41765618110957,0.909649527279182
"BRSK2",-0.154424488142599,1.34410177306263,-0.367771360411997,0.718661232665281,0.942625174791337,-6.41854827318125,0.909649527279182
"ACVR1B",0.0747551113448077,3.7246587069008,0.365307885409234,0.720457713832461,0.943324374740646,-6.4194857831317,0.909649527279182
"CSNK1G3",0.128292881490925,4.79426996593625,0.360322277746518,0.724098700975234,0.944866446690429,-6.42136422293887,0.910944239692594
"PEAK1",-0.0925014331120222,4.36373047818124,-0.35866487782768,0.725310644629187,0.944879814214424,-6.42198307879798,0.910944239692594
"PASK",0.0902666060097759,3.40398823820906,0.354497808958219,0.728361115825236,0.946260488685058,-6.42352665190268,0.912368134560032
"PIM3",0.125861668254765,5.87068064175217,0.351536399336809,0.730531910695702,0.947133242252601,-6.42461286100554,0.912685536722189
"MAP4K3",0.127724116733051,3.9492357665104,0.345566178086737,0.734915539496661,0.948230091493386,-6.42677546379634,0.915758630367567
"TYK2",0.119545022149155,4.87986394635602,0.340665291377329,0.738521214446704,0.949219568637466,-6.42852352177465,0.915898818466892
"MTOR",0.111035399506976,5.47958368049527,0.340183047968898,0.738876357754804,0.949219568637466,-6.42869420330908,0.915898818466892
"LRRK2",0.380067291836322,-1.00089173283909,0.328603398643239,0.747422515946092,0.952739051513563,-6.43272121124306,0.924086019715168
"MAPKAPK2",0.0712528250502844,4.2656106007004,0.323425645170792,0.75125515323048,0.953548721331414,-6.43447746273708,0.92624730992961
"STK25",0.075312237864261,6.38845473045233,0.315715233688489,0.756975144040001,0.955251675255935,-6.43704186474698,0.92624730992961
"STYK1",0.0984354319139502,1.91846160018703,0.313538237361008,0.758592857388802,0.955335579787373,-6.43775487633404,0.92624730992961
"EPHB3",0.140036048690617,1.82544865940902,0.313315029834483,0.758758788241463,0.955451700803313,-6.43782770666642,0.92624730992961
"HCK",-0.187820818193724,-0.129740868969963,-0.313124943383212,0.7589001068751,0.955451700803313,-6.43788968963266,0.92624730992961
"NEK10",-0.179967571894859,0.641058622695347,-0.302828720694679,0.766568033367961,0.957903163411253,-6.44119164867182,0.931617041381873
"TRIM24",0.0491800739929333,3.94781521837537,0.30196287030857,0.767214034079189,0.958020688217902,-6.44146436102607,0.931617041381873
"RIOK1",0.0504204892082152,4.93705995514427,0.294931722827485,0.772466517014333,0.959078138248321,-6.44365039076781,0.935608300505909
"PTK2B",0.117935262836347,2.71053596121744,0.27730342771468,0.785685957903452,0.962396045501767,-6.44890750145109,0.949204355233612
"STK32C",0.07811373818152,3.59600694350893,0.265802274412156,0.794348173574128,0.964664143954608,-6.45216475237055,0.957239824357683
"KSR1",-0.251679147615688,0.234120884529207,-0.261788398428049,0.797377988950824,0.965870907740121,-6.45326939384686,0.958464451365132
"BTK",-0.229183080226793,-1.20960011099091,-0.25728504898447,0.800781322131701,0.966385520622182,-6.45448893535335,0.960130753991662
"CDC7",-0.0534155875362794,5.46531303323509,-0.251110892553729,0.805454174862693,0.968469026190825,-6.45612688349867,0.961118707484923
"TRIM28",0.0450641977478137,6.35194708035911,0.250860796055887,0.805643622450597,0.968469026190825,-6.45619240139296,0.961118707484923
"TAOK1",-0.0410493413841904,5.66201346835326,-0.243812480554005,0.810987883922348,0.970889493398249,-6.45801224955679,0.962697679069483
"EIF2AK1",0.0558814516986752,7.6679218401482,0.243574063693378,0.811168832516011,0.970910712740506,-6.45807290921984,0.962697679069483
"TTBK2",-0.0870198786915672,4.54028867505213,-0.241116605644529,0.813034594508261,0.971620722647502,-6.45869472445599,0.962697679069483
"NEK9",-0.0481742895835406,5.54061104421668,-0.235671184563646,0.817173084481475,0.9728354803556,-6.4600503142717,0.962824028994595
"EPHA1",-0.0767313191325188,-0.51158522942657,-0.235653175301598,0.817186780911379,0.9728354803556,-6.46005474657574,0.962824028994595
"MAPKAPK5",0.0814932393517527,6.23080886005407,0.23174440903171,0.820160943722962,0.973446760275109,-6.46100879304558,0.963242831867075
"MAPK7",-0.0470530084320693,5.89868917330805,-0.229868324229346,0.821589474239564,0.973700267654161,-6.46146108313889,0.963242831867075
"TBK1",-0.0492474754617369,5.15556204841014,-0.226243316844036,0.824351569907446,0.974195069665332,-6.46232467303466,0.964106504363499
"SRPK3",-0.150244211178885,0.277409815684882,-0.219024071517618,0.829859496838932,0.976489240231757,-6.46400393627064,0.965492901549256
"PDK2",-0.0309557803277301,5.94461195889464,-0.217146604909501,0.831293449677978,0.977279661627561,-6.46443179451352,0.965492901549256
"SRPK1",-0.0436879922232674,5.91312214402483,-0.216716502753067,0.831622037048729,0.977281014655261,-6.46452929612571,0.965492901549256
"IRAK4",-0.0694348693928362,3.88449291320003,-0.211477587378969,0.835627049119048,0.977783745175588,-6.46570151510468,0.965703909302279
"RPS6KA6",0.108228616406267,3.05935947480816,0.211171272327388,0.835861366875082,0.977838343508971,-6.46576917215448,0.965703909302279
"PRKCI",0.054800446029434,5.31768463323792,0.202412112975355,0.842568517314684,0.979796008072034,-6.46766261036589,0.969849256654711
"PRKY",0.204956197875186,1.07592659377313,0.201165212941716,0.843524353476997,0.980168649786925,-6.46792566785577,0.969849256654711
"MAP3K6",-0.0789296214948036,3.5402863200753,-0.197380826888439,0.846426914790863,0.980833759225758,-6.46871416242626,0.970615915764849
"RPS6KA4",-0.0492182323186823,5.00132829629362,-0.194980186537114,0.848269371760876,0.981242656530812,-6.46920662963104,0.970615915764849
"TIE1",-0.117129801460461,-0.0906242893772341,-0.189364311306757,0.852583061538903,0.981912401815656,-6.47033526221619,0.972702520018036
"MAPK6",-0.0589464500706303,5.45425580279187,-0.184897195186296,0.856017876032676,0.982545764314859,-6.47120959904608,0.972702520018036
"PTK7",0.0339892085668971,4.62584858552521,0.1846299812576,0.856223436738565,0.98255410194069,-6.47126124192722,0.972702520018036
"RPS6KA1",-0.0598793239201774,2.52724582097223,-0.178787854541407,0.860720319167377,0.983631047826042,-6.47237174077905,0.97473198988786
"CIT",-0.0753288974236672,3.21850333702132,-0.1769897583291,0.862105394417624,0.983631047826042,-6.47270638020709,0.97473198988786
"UHMK1",0.0259605687668776,7.07765707685445,0.174134815003196,0.864305527737748,0.984198779122003,-6.47323079004579,0.974903865410351
"STK4",0.0367022237571364,6.82095262561075,0.167988002164663,0.869046458799239,0.986146131074172,-6.47433104758836,0.977934076568411
"BLK",0.0965815058399178,-0.946185676141499,0.14950337302481,0.883334186695899,0.989279089515184,-6.47740243018579,0.98910685353601
"TLK2",0.0743854507072705,3.94397041369916,0.147810258371025,0.88464507746288,0.989279089515184,-6.47766593921551,0.98910685353601
"CDK4",0.019226058734783,7.46115671407921,0.144779796389765,0.886992281830646,0.989279089515184,-6.47813011790775,0.98910685353601
